timestamp,value
10517,0.4614764
10518,0.46124149999999997
10519,0.4610066
10520,0.4607717
10521,0.4605368
10522,0.4603019
10523,0.460067
10524,0.4598321
10525,0.4595972
10526,0.4593623
10527,0.4591274
10528,0.4588925
10529,0.4586576
10530,0.4584227
10531,0.4581878
10532,0.4579529
10533,0.457718
10534,0.45748310000000003
10535,0.4572482
10536,0.4570133
10537,0.45677840000000003
10538,0.4565435
10539,0.4563086
10540,0.4560737
10541,0.4558388
10542,0.4556039
10543,0.455369
10544,0.4551341
10545,0.4548992
10546,0.4546643
10547,0.4544294
10548,0.4541945
10549,0.4539596
10550,0.4537247
10551,0.4534898
10552,0.4532549
10553,0.45302
10554,0.4527851
10555,0.4525502
10556,0.4523153
10557,0.4520804
10558,0.4518455
10559,0.4516106
10560,0.4513757
10561,0.4511408
10562,0.4509059
10563,0.450671
10564,0.4504361
10565,0.4502012
10566,0.4499663
10567,0.4497314
10568,0.4494965
10569,0.4492616
10570,0.4490267
10571,0.4487918
10572,0.4485569
10573,0.448322
10574,0.4480871
10575,0.4478522
10576,0.4476173
10577,0.4473824
10578,0.44714750000000003
10579,0.4469126
10580,0.4466777
10581,0.44644280000000003
10582,0.4462079
10583,0.445973
10584,0.4457381
10585,0.4455032
10586,0.4452683
10587,0.4450334
10588,0.4447985
10589,0.4445636
10590,0.4443287
10591,0.4440938
10592,0.4438589
10593,0.443624
10594,0.4433891
10595,0.4431542
10596,0.4429193
10597,0.4426844
10598,0.4424495
10599,0.4422146
10600,0.4419797
10601,0.4417448
10602,0.4415099
10603,0.441275
10604,0.4410401
10605,0.4408052
10606,0.4405703
10607,0.4403354
10608,0.4401005
10609,0.4398656
10610,0.4396307
10611,0.4393958
10612,0.4391609
10613,0.438926
10614,0.4386911
10615,0.4384562
10616,0.4382213
10617,0.4379864
10618,0.4377515
10619,0.43751660000000003
10620,0.4372817
10621,0.4370468
10622,0.43681190000000003
10623,0.436577
10624,0.4363421
10625,0.43610720000000003
10626,0.4358723
10627,0.4356374
10628,0.4354025
10629,0.4351676
10630,0.4349327
10631,0.4346978
10632,0.4344629
10633,0.434228
10634,0.4339931
10635,0.4337582
10636,0.4335233
10637,0.4332884
10638,0.4330535
10639,0.4328186
10640,0.4325837
10641,0.4323488
10642,0.4321139
10643,0.431879
10644,0.4316441
10645,0.4314092
10646,0.4311743
10647,0.4309394
10648,0.4307045
10649,0.4304696
10650,0.43023469999999997
10651,0.4299998
10652,0.4297649
10653,0.42953
10654,0.4292951
10655,0.4290602
10656,0.4288253
10657,0.4285904
10658,0.4283555
10659,0.4281206
10660,0.42788570000000004
10661,0.4276508
10662,0.4274159
10663,0.42718100000000003
10664,0.4269461
10665,0.4267112
10666,0.42647630000000003
10667,0.4262414
10668,0.4260065
10669,0.42577160000000003
10670,0.4255367
10671,0.6
10672,0.5992609999999999
10673,0.598522
10674,0.597783
10675,0.597044
10676,0.596305
10677,0.5955659999999999
10678,0.594827
10679,0.594088
10680,0.593349
10681,0.59261
10682,0.5918709999999999
10683,0.591132
10684,0.590393
10685,0.589654
10686,0.588915
10687,0.588176
10688,0.587437
10689,0.5866979999999999
10690,0.585959
10691,0.58522
10692,0.584481
10693,0.583742
10694,0.5830029999999999
10695,0.582264
10696,0.581525
10697,0.580786
10698,0.580047
10699,0.5793079999999999
10700,0.578569
10701,0.57783
10702,0.577091
10703,0.576352
10704,0.5756129999999999
10705,0.574874
10706,0.574135
10707,0.573396
10708,0.572657
10709,0.5719179999999999
10710,0.571179
10711,0.57044
10712,0.569701
10713,0.568962
10714,0.5682229999999999
10715,0.567484
10716,0.5667449999999999
10717,0.566006
10718,0.565267
10719,0.564528
10720,0.563789
10721,0.5630499999999999
10722,0.562311
10723,0.561572
10724,0.560833
10725,0.560094
10726,0.5593549999999999
10727,0.558616
10728,0.557877
10729,0.557138
10730,0.556399
10731,0.5556599999999999
10732,0.554921
10733,0.554182
10734,0.553443
10735,0.552704
10736,0.551965
10737,0.551226
10738,0.550487
10739,0.549748
10740,0.549009
10741,0.54827
10742,0.547531
10743,0.546792
10744,0.546053
10745,0.545314
10746,0.544575
10747,0.543836
10748,0.5430969999999999
10749,0.542358
10750,0.541619
10751,0.54088
10752,0.540141
10753,0.5394019999999999
10754,0.538663
10755,0.537924
10756,0.537185
10757,0.536446
10758,0.5357069999999999
10759,0.534968
10760,0.534229
10761,0.53349
10762,0.532751
10763,0.5320119999999999
10764,0.531273
10765,0.530534
10766,0.529795
10767,0.529056
10768,0.5283169999999999
10769,0.527578
10770,0.526839
10771,0.5261
10772,0.525361
10773,0.5246219999999999
10774,0.523883
10775,0.5231439999999999
10776,0.522405
10777,0.521666
10778,0.520927
10779,0.520188
10780,0.5194489999999999
10781,0.51871
10782,0.517971
10783,0.517232
10784,0.516493
10785,0.5157539999999999
10786,0.515015
10787,0.514276
10788,0.513537
10789,0.512798
10790,0.512059
10791,0.51132
10792,0.510581
10793,0.509842
10794,0.509103
10795,0.508364
10796,0.507625
10797,0.506886
10798,0.506147
10799,0.505408
10800,0.504669
10801,0.50393
10802,0.5031909999999999
10803,0.502452
10804,0.501713
10805,0.500974
10806,0.500235
10807,0.499496
10808,0.498757
10809,0.49801799999999996
10810,0.49727899999999997
10811,0.49654
10812,0.495801
10813,0.495062
10814,0.49432299999999996
10815,0.49358399999999997
10816,0.492845
10817,0.492106
10818,0.491367
10819,0.49062799999999995
10820,0.48988899999999996
10821,0.48915
10822,0.488411
10823,0.487672
10824,0.48693299999999995
10825,0.486194
10826,0.48545499999999997
10827,0.484716
10828,0.483977
10829,0.483238
10830,0.482499
10831,0.48175999999999997
10832,0.481021
10833,0.480282
10834,0.479543
10835,0.478804
10836,0.47806499999999996
10837,0.477326
10838,0.476587
10839,0.475848
10840,0.475109
10841,0.47436999999999996
10842,0.473631
10843,0.472892
10844,0.472153
10845,0.471414
10846,0.47067499999999995
10847,0.469936
10848,0.469197
10849,0.468458
10850,0.467719
10851,0.46697999999999995
10852,0.466241
10853,0.46550199999999997
10854,0.464763
10855,0.464024
10856,0.46328499999999995
10857,0.462546
10858,0.46180699999999997
10859,0.461068
10860,0.460329
10861,0.45958999999999994
10862,0.458851
10863,0.45811199999999996
10864,0.457373
10865,0.456634
10866,0.455895
10867,0.455156
10868,0.45441699999999996
10869,0.453678
10870,0.452939
10871,0.4522
10872,0.451461
10873,0.45072199999999996
10874,0.449983
10875,0.449244
10876,0.448505
10877,0.447766
10878,0.44702699999999995
10879,0.446288
10880,0.445549
10881,0.44481
10882,0.444071
10883,0.44333199999999995
10884,0.442593
10885,0.44185399999999997
10886,0.441115
10887,0.440376
10888,0.43963699999999994
10889,0.438898
10890,0.43815899999999997
10891,0.43742
10892,0.436681
10893,0.435942
10894,0.435203
10895,0.43446399999999996
10896,0.433725
10897,0.432986
10898,0.432247
10899,0.431508
10900,0.43076899999999996
10901,0.43003
10902,0.429291
10903,0.428552
10904,0.427813
10905,0.42707399999999995
10906,0.426335
10907,0.425596
10908,0.424857
10909,0.424118
10910,0.42337899999999995
10911,0.42264
10912,0.42190099999999997
10913,0.421162
10914,0.420423
10915,0.41968399999999995
10916,0.418945
10917,0.41820599999999997
10918,0.417467
10919,0.416728
10920,0.415989
10921,0.41525
10922,0.41451099999999996
10923,0.413772
10924,0.413033
10925,0.412294
10926,0.411555
10927,0.41081599999999996
10928,0.410077
10929,0.409338
10930,0.408599
10931,0.40786
10932,0.40712099999999996
10933,0.406382
10934,0.6
10935,0.599623
10936,0.599246
10937,0.598869
10938,0.598492
10939,0.598115
10940,0.597738
10941,0.597361
10942,0.596984
10943,0.596607
10944,0.5962299999999999
10945,0.595853
10946,0.595476
10947,0.5950989999999999
10948,0.594722
10949,0.594345
10950,0.5939679999999999
10951,0.593591
10952,0.593214
10953,0.592837
10954,0.59246
10955,0.592083
10956,0.591706
10957,0.591329
10958,0.5909519999999999
10959,0.590575
10960,0.590198
10961,0.5898209999999999
10962,0.589444
10963,0.589067
10964,0.5886899999999999
10965,0.588313
10966,0.587936
10967,0.5875589999999999
10968,0.587182
10969,0.586805
10970,0.586428
10971,0.586051
10972,0.585674
10973,0.585297
10974,0.58492
10975,0.5845429999999999
10976,0.584166
10977,0.583789
10978,0.5834119999999999
10979,0.583035
10980,0.582658
10981,0.5822809999999999
10982,0.581904
10983,0.581527
10984,0.5811499999999999
10985,0.580773
10986,0.580396
10987,0.580019
10988,0.579642
10989,0.579265
10990,0.578888
10991,0.578511
10992,0.5781339999999999
10993,0.577757
10994,0.57738
10995,0.5770029999999999
10996,0.576626
10997,0.576249
10998,0.5758719999999999
10999,0.575495
11000,0.575118
11001,0.574741
11002,0.574364
11003,0.573987
11004,0.57361
11005,0.573233
11006,0.572856
11007,0.572479
11008,0.572102
11009,0.5717249999999999
11010,0.571348
11011,0.570971
11012,0.5705939999999999
11013,0.570217
11014,0.56984
11015,0.5694629999999999
11016,0.569086
11017,0.568709
11018,0.568332
11019,0.567955
11020,0.567578
11021,0.567201
11022,0.566824
11023,0.5664469999999999
11024,0.56607
11025,0.565693
11026,0.5653159999999999
11027,0.564939
11028,0.564562
11029,0.5641849999999999
11030,0.563808
11031,0.563431
11032,0.5630539999999999
11033,0.562677
11034,0.5623
11035,0.561923
11036,0.561546
11037,0.561169
11038,0.560792
11039,0.560415
11040,0.560038
11041,0.559661
11042,0.559284
11043,0.5589069999999999
11044,0.55853
11045,0.558153
11046,0.5577759999999999
11047,0.557399
11048,0.557022
11049,0.556645
11050,0.556268
11051,0.555891
11052,0.555514
11053,0.555137
11054,0.5547599999999999
11055,0.554383
11056,0.554006
11057,0.5536289999999999
11058,0.553252
11059,0.552875
11060,0.5524979999999999
11061,0.552121
11062,0.551744
11063,0.5513669999999999
11064,0.55099
11065,0.550613
11066,0.550236
11067,0.549859
11068,0.549482
11069,0.549105
11070,0.548728
11071,0.548351
11072,0.547974
11073,0.547597
11074,0.5472199999999999
11075,0.546843
11076,0.546466
11077,0.5460889999999999
11078,0.545712
11079,0.545335
11080,0.5449579999999999
11081,0.544581
11082,0.544204
11083,0.543827
11084,0.54345
11085,0.543073
11086,0.542696
11087,0.542319
11088,0.5419419999999999
11089,0.541565
11090,0.541188
11091,0.5408109999999999
11092,0.540434
11093,0.540057
11094,0.5396799999999999
11095,0.539303
11096,0.538926
11097,0.5385489999999999
11098,0.538172
11099,0.537795
11100,0.537418
11101,0.537041
11102,0.536664
11103,0.536287
11104,0.53591
11105,0.535533
11106,0.535156
11107,0.534779
11108,0.5344019999999999
11109,0.534025
11110,0.533648
11111,0.5332709999999999
11112,0.532894
11113,0.532517
11114,0.53214
11115,0.531763
11116,0.531386
11117,0.531009
11118,0.530632
11119,0.5302549999999999
11120,0.529878
11121,0.529501
11122,0.5291239999999999
11123,0.528747
11124,0.52837
11125,0.5279929999999999
11126,0.527616
11127,0.527239
11128,0.5268619999999999
11129,0.526485
11130,0.526108
11131,0.525731
11132,0.525354
11133,0.524977
11134,0.5246
11135,0.524223
11136,0.523846
11137,0.523469
11138,0.523092
11139,0.5227149999999999
11140,0.522338
11141,0.521961
11142,0.5215839999999999
11143,0.521207
11144,0.52083
11145,0.5204529999999999
11146,0.520076
11147,0.519699
11148,0.519322
11149,0.518945
11150,0.5185679999999999
11151,0.518191
11152,0.517814
11153,0.5174369999999999
11154,0.51706
11155,0.516683
11156,0.5163059999999999
11157,0.515929
11158,0.515552
11159,0.5151749999999999
11160,0.514798
11161,0.514421
11162,0.514044
11163,0.513667
11164,0.51329
11165,0.512913
11166,0.512536
11167,0.512159
11168,0.511782
11169,0.511405
11170,0.511028
11171,0.510651
11172,0.510274
11173,0.5098969999999999
11174,0.50952
11175,0.509143
11176,0.5087659999999999
11177,0.508389
11178,0.508012
11179,0.507635
11180,0.507258
11181,0.5068809999999999
11182,0.506504
11183,0.506127
11184,0.5057499999999999
11185,0.505373
11186,0.504996
11187,0.5046189999999999
11188,0.504242
11189,0.503865
11190,0.5034879999999999
11191,0.503111
11192,0.502734
11193,0.5023569999999999
11194,0.50198
11195,0.501603
11196,0.501226
11197,0.500849
11198,0.500472
11199,0.500095
11200,0.499718
11201,0.499341
11202,0.49896399999999996
11203,0.498587
11204,0.49821
11205,0.49783299999999997
11206,0.497456
11207,0.497079
11208,0.496702
11209,0.49632499999999996
11210,0.49594799999999994
11211,0.495571
11212,0.49519399999999997
11213,0.49481699999999995
11214,0.49444
11215,0.494063
11216,0.49368599999999996
11217,0.493309
11218,0.492932
11219,0.49255499999999997
11220,0.492178
11221,0.491801
11222,0.49142399999999997
11223,0.491047
11224,0.49067
11225,0.490293
11226,0.48991599999999996
11227,0.48953899999999995
11228,0.6
11229,0.5990056
11230,0.5980112
11231,0.5970168
11232,0.5960224
11233,0.595028
11234,0.5940335999999999
11235,0.5930392
11236,0.5920447999999999
11237,0.5910504
11238,0.590056
11239,0.5890616
11240,0.5880672
11241,0.5870728
11242,0.5860784
11243,0.5850839999999999
11244,0.5840896
11245,0.5830951999999999
11246,0.5821008
11247,0.5811064
11248,0.580112
11249,0.5791176
11250,0.5781232
11251,0.5771288
11252,0.5761343999999999
11253,0.57514
11254,0.5741455999999999
11255,0.5731512
11256,0.5721568
11257,0.5711624
11258,0.570168
11259,0.5691736
11260,0.5681792
11261,0.5671847999999999
11262,0.5661904
11263,0.565196
11264,0.5642016
11265,0.5632072
11266,0.5622128
11267,0.5612184
11268,0.5602239999999999
11269,0.5592296
11270,0.5582351999999999
11271,0.5572408
11272,0.5562464
11273,0.555252
11274,0.5542576
11275,0.5532632
11276,0.5522688
11277,0.5512743999999999
11278,0.55028
11279,0.5492855999999999
11280,0.5482912
11281,0.5472968
11282,0.5463024
11283,0.545308
11284,0.5443136
11285,0.5433192
11286,0.5423247999999999
11287,0.5413304
11288,0.5403359999999999
11289,0.5393416
11290,0.5383472
11291,0.5373528
11292,0.5363584
11293,0.535364
11294,0.5343696
11295,0.5333751999999999
11296,0.5323808
11297,0.5313863999999999
11298,0.530392
11299,0.5293976
11300,0.5284032
11301,0.5274088
11302,0.5264144
11303,0.52542
11304,0.5244255999999999
11305,0.5234312
11306,0.5224367999999999
11307,0.5214424
11308,0.520448
11309,0.5194536
11310,0.5184592
11311,0.5174648
11312,0.5164704
11313,0.5154759999999999
11314,0.5144816
11315,0.5134871999999999
11316,0.5124928
11317,0.5114984
11318,0.510504
11319,0.5095096
11320,0.5085152
11321,0.5075208
11322,0.5065263999999999
11323,0.505532
11324,0.5045375999999999
11325,0.5035432
11326,0.5025488
11327,0.5015544
11328,0.50056
11329,0.49956559999999994
11330,0.4985712
11331,0.4975768
11332,0.4965824
11333,0.495588
11334,0.49459359999999997
11335,0.49359919999999996
11336,0.49260479999999995
11337,0.49161039999999995
11338,0.49061599999999994
11339,0.4896216
11340,0.4886272
11341,0.4876328
11342,0.48663839999999997
11343,0.48564399999999996
11344,0.48464959999999996
11345,0.48365519999999995
11346,0.48266079999999995
11347,0.48166639999999994
11348,0.480672
11349,0.4796776
11350,0.4786832
11351,0.47768879999999997
11352,0.47669439999999996
11353,0.47569999999999996
11354,0.47470559999999995
11355,0.4737112
11356,0.47271679999999994
11357,0.4717224
11358,0.4707279999999999
11359,0.4697336
11360,0.46873919999999997
11361,0.46774479999999996
11362,0.46675039999999995
11363,0.46575599999999995
11364,0.4647616
11365,0.46376719999999994
11366,0.4627728
11367,0.4617783999999999
11368,0.46078399999999997
11369,0.45978959999999996
11370,0.45879519999999996
11371,0.45780079999999995
11372,0.45680639999999995
11373,0.455812
11374,0.45481759999999993
11375,0.4538232
11376,0.4528288
11377,0.45183439999999997
11378,0.45083999999999996
11379,0.44984559999999996
11380,0.44885119999999995
11381,0.44785679999999994
11382,0.4468624
11383,0.44586799999999993
11384,0.4448736
11385,0.4438792
11386,0.44288479999999997
11387,0.44189039999999996
11388,0.44089599999999995
11389,0.43990159999999995
11390,0.43890719999999994
11391,0.4379128
11392,0.43691839999999993
11393,0.435924
11394,0.43492959999999997
11395,0.43393519999999997
11396,0.43294079999999996
11397,0.43194639999999995
11398,0.430952
11399,0.42995759999999994
11400,0.4289632
11401,0.4279687999999999
11402,0.4269744
11403,0.42597999999999997
11404,0.42498559999999996
11405,0.42399119999999996
11406,0.42299679999999995
11407,0.4220024
11408,0.42100799999999994
11409,0.4200136
11410,0.4190191999999999
11411,0.6
11412,0.5980099999999999
11413,0.59602
11414,0.59403
11415,0.59204
11416,0.59005
11417,0.58806
11418,0.58607
11419,0.5840799999999999
11420,0.58209
11421,0.5801
11422,0.57811
11423,0.57612
11424,0.57413
11425,0.57214
11426,0.5701499999999999
11427,0.56816
11428,0.56617
11429,0.56418
11430,0.56219
11431,0.5602
11432,0.55821
11433,0.5562199999999999
11434,0.55423
11435,0.55224
11436,0.55025
11437,0.54826
11438,0.54627
11439,0.54428
11440,0.5422899999999999
11441,0.5403
11442,0.53831
11443,0.53632
11444,0.53433
11445,0.53234
11446,0.53035
11447,0.5283599999999999
11448,0.52637
11449,0.52438
11450,0.52239
11451,0.5204
11452,0.51841
11453,0.51642
11454,0.5144299999999999
11455,0.51244
11456,0.51045
11457,0.50846
11458,0.50647
11459,0.50448
11460,0.50249
11461,0.5005
11462,0.49851
11463,0.49651999999999996
11464,0.49452999999999997
11465,0.49254
11466,0.49055
11467,0.48856
11468,0.48656999999999995
11469,0.48458
11470,0.48258999999999996
11471,0.48059999999999997
11472,0.47861
11473,0.47662
11474,0.47463
11475,0.47263999999999995
11476,0.47065
11477,0.46865999999999997
11478,0.46667
11479,0.46468
11480,0.46269
11481,0.4607
11482,0.45870999999999995
11483,0.45672
11484,0.45472999999999997
11485,0.45274
11486,0.45075
11487,0.44875999999999994
11488,0.44677
11489,0.44477999999999995
11490,0.44279
11491,0.44079999999999997
11492,0.43881
11493,0.43682
11494,0.43482999999999994
11495,0.43284
11496,0.43084999999999996
11497,0.42885999999999996
11498,0.42686999999999997
11499,0.42488
11500,0.42289
11501,0.42089999999999994
11502,0.41891
11503,0.41691999999999996
11504,0.6
11505,0.599523
11506,0.599046
11507,0.598569
11508,0.598092
11509,0.597615
11510,0.597138
11511,0.596661
11512,0.5961839999999999
11513,0.595707
11514,0.5952299999999999
11515,0.594753
11516,0.594276
11517,0.593799
11518,0.593322
11519,0.592845
11520,0.592368
11521,0.591891
11522,0.591414
11523,0.5909369999999999
11524,0.59046
11525,0.5899829999999999
11526,0.589506
11527,0.589029
11528,0.588552
11529,0.588075
11530,0.587598
11531,0.587121
11532,0.5866439999999999
11533,0.586167
11534,0.5856899999999999
11535,0.585213
11536,0.5847359999999999
11537,0.584259
11538,0.583782
11539,0.583305
11540,0.582828
11541,0.582351
11542,0.581874
11543,0.5813969999999999
11544,0.58092
11545,0.5804429999999999
11546,0.579966
11547,0.5794889999999999
11548,0.579012
11549,0.578535
11550,0.578058
11551,0.577581
11552,0.577104
11553,0.576627
11554,0.5761499999999999
11555,0.575673
11556,0.5751959999999999
11557,0.574719
11558,0.574242
11559,0.573765
11560,0.573288
11561,0.572811
11562,0.572334
11563,0.571857
11564,0.57138
11565,0.5709029999999999
11566,0.570426
11567,0.5699489999999999
11568,0.569472
11569,0.568995
11570,0.568518
11571,0.568041
11572,0.567564
11573,0.567087
11574,0.56661
11575,0.566133
11576,0.5656559999999999
11577,0.565179
11578,0.564702
11579,0.564225
11580,0.563748
11581,0.563271
11582,0.562794
11583,0.562317
11584,0.56184
11585,0.561363
11586,0.560886
11587,0.5604089999999999
11588,0.559932
11589,0.559455
11590,0.558978
11591,0.558501
11592,0.558024
11593,0.557547
11594,0.55707
11595,0.556593
11596,0.5561159999999999
11597,0.555639
11598,0.5551619999999999
11599,0.554685
11600,0.554208
11601,0.553731
11602,0.553254
11603,0.552777
11604,0.5523
11605,0.551823
11606,0.551346
11607,0.5508689999999999
11608,0.550392
11609,0.5499149999999999
11610,0.549438
11611,0.548961
11612,0.548484
11613,0.548007
11614,0.54753
11615,0.547053
11616,0.546576
11617,0.546099
11618,0.5456219999999999
11619,0.545145
11620,0.5446679999999999
11621,0.544191
11622,0.543714
11623,0.543237
11624,0.54276
11625,0.542283
11626,0.541806
11627,0.541329
11628,0.540852
11629,0.5403749999999999
11630,0.539898
11631,0.5394209999999999
11632,0.538944
11633,0.538467
11634,0.53799
11635,0.537513
11636,0.537036
11637,0.536559
11638,0.536082
11639,0.535605
11640,0.5351279999999999
11641,0.534651
11642,0.5341739999999999
11643,0.533697
11644,0.53322
11645,0.532743
11646,0.532266
11647,0.531789
11648,0.531312
11649,0.530835
11650,0.530358
11651,0.5298809999999999
11652,0.529404
11653,0.5289269999999999
11654,0.52845
11655,0.527973
11656,0.527496
11657,0.527019
11658,0.526542
11659,0.526065
11660,0.5255879999999999
11661,0.525111
11662,0.5246339999999999
11663,0.524157
11664,0.5236799999999999
11665,0.523203
11666,0.522726
11667,0.522249
11668,0.521772
11669,0.521295
11670,0.520818
11671,0.5203409999999999
11672,0.519864
11673,0.5193869999999999
11674,0.51891
11675,0.5184329999999999
11676,0.517956
11677,0.517479
11678,0.517002
11679,0.516525
11680,0.516048
11681,0.515571
11682,0.5150939999999999
11683,0.514617
11684,0.51414
11685,0.513663
11686,0.5131859999999999
11687,0.512709
11688,0.512232
11689,0.511755
11690,0.511278
11691,0.510801
11692,0.510324
11693,0.5098469999999999
11694,0.50937
11695,0.508893
11696,0.508416
11697,0.5079389999999999
11698,0.507462
11699,0.506985
11700,0.506508
11701,0.506031
11702,0.505554
11703,0.505077
11704,0.5045999999999999
11705,0.504123
11706,0.503646
11707,0.503169
11708,0.5026919999999999
11709,0.502215
11710,0.501738
11711,0.501261
11712,0.500784
11713,0.500307
11714,0.49983
11715,0.499353
11716,0.498876
11717,0.498399
11718,0.497922
11719,0.49744499999999997
11720,0.49696799999999997
11721,0.49649099999999996
11722,0.49601399999999995
11723,0.495537
11724,0.49505999999999994
11725,0.494583
11726,0.494106
11727,0.493629
11728,0.493152
11729,0.492675
11730,0.49219799999999997
11731,0.49172099999999996
11732,0.491244
11733,0.49076699999999995
11734,0.49029
11735,0.489813
11736,0.489336
11737,0.488859
11738,0.488382
11739,0.487905
11740,0.487428
11741,0.48695099999999997
11742,0.48647399999999996
11743,0.485997
11744,0.48551999999999995
11745,0.485043
11746,0.484566
11747,0.484089
11748,0.483612
11749,0.483135
11750,0.482658
11751,0.48218099999999997
11752,0.48170399999999997
11753,0.48122699999999996
11754,0.48075
11755,0.48027299999999995
11756,0.479796
11757,0.479319
11758,0.478842
11759,0.478365
11760,0.477888
11761,0.477411
11762,0.47693399999999997
11763,0.47645699999999996
11764,0.47597999999999996
11765,0.475503
11766,0.47502599999999995
11767,0.474549
11768,0.474072
11769,0.473595
11770,0.473118
11771,0.472641
11772,0.472164
11773,0.47168699999999997
11774,0.47121
11775,0.47073299999999996
11776,0.470256
11777,0.46977899999999995
11778,0.469302
11779,0.468825
11780,0.468348
11781,0.467871
11782,0.467394
11783,0.46691699999999997
11784,0.46643999999999997
11785,0.465963
11786,0.46548599999999996
11787,0.465009
11788,0.46453199999999994
11789,0.464055
11790,0.6
11791,0.59954801
11792,0.59909602
11793,0.59864403
11794,0.5981920399999999
11795,0.59774005
11796,0.59728806
11797,0.5968360699999999
11798,0.59638408
11799,0.59593209
11800,0.5954801
11801,0.59502811
11802,0.5945761199999999
11803,0.59412413
11804,0.59367214
11805,0.59322015
11806,0.59276816
11807,0.59231617
11808,0.59186418
11809,0.59141219
11810,0.5909601999999999
11811,0.59050821
11812,0.59005622
11813,0.58960423
11814,0.58915224
11815,0.5887002499999999
11816,0.58824826
11817,0.58779627
11818,0.5873442799999999
11819,0.58689229
11820,0.5864403
11821,0.58598831
11822,0.58553632
11823,0.5850843299999999
11824,0.58463234
11825,0.58418035
11826,0.58372836
11827,0.58327637
11828,0.58282438
11829,0.58237239
11830,0.5819204
11831,0.5814684099999999
11832,0.58101642
11833,0.58056443
11834,0.58011244
11835,0.57966045
11836,0.5792084599999999
11837,0.57875647
11838,0.57830448
11839,0.5778524899999999
11840,0.5774005
11841,0.57694851
11842,0.57649652
11843,0.57604453
11844,0.5755925399999999
11845,0.57514055
11846,0.57468856
11847,0.57423657
11848,0.57378458
11849,0.57333259
11850,0.5728806
11851,0.57242861
11852,0.5719766199999999
11853,0.57152463
11854,0.57107264
11855,0.57062065
11856,0.57016866
11857,0.5697166699999999
11858,0.56926468
11859,0.56881269
11860,0.5683606999999999
11861,0.56790871
11862,0.56745672
11863,0.56700473
11864,0.56655274
11865,0.5661007499999999
11866,0.56564876
11867,0.56519677
11868,0.56474478
11869,0.56429279
11870,0.5638407999999999
11871,0.56338881
11872,0.56293682
11873,0.5624848299999999
11874,0.56203284
11875,0.56158085
11876,0.56112886
11877,0.56067687
11878,0.56022488
11879,0.55977289
11880,0.5593209
11881,0.5588689099999999
11882,0.55841692
11883,0.55796493
11884,0.55751294
11885,0.55706095
11886,0.5566089599999999
11887,0.55615697
11888,0.55570498
11889,0.55525299
11890,0.554801
11891,0.55434901
11892,0.55389702
11893,0.55344503
11894,0.5529930399999999
11895,0.55254105
11896,0.55208906
11897,0.55163707
11898,0.55118508
11899,0.55073309
11900,0.5502811
11901,0.54982911
11902,0.5493771199999999
11903,0.54892513
11904,0.54847314
11905,0.54802115
11906,0.54756916
11907,0.5471171699999999
11908,0.54666518
11909,0.54621319
11910,0.5457612
11911,0.54530921
11912,0.54485722
11913,0.54440523
11914,0.54395324
11915,0.5435012499999999
11916,0.54304926
11917,0.54259727
11918,0.54214528
11919,0.54169329
11920,0.5412413
11921,0.54078931
11922,0.54033732
11923,0.5398853299999999
11924,0.53943334
11925,0.53898135
11926,0.53852936
11927,0.53807737
11928,0.5376253799999999
11929,0.53717339
11930,0.5367214
11931,0.53626941
11932,0.53581742
11933,0.5353654299999999
11934,0.53491344
11935,0.53446145
11936,0.5340094599999999
11937,0.53355747
11938,0.53310548
11939,0.53265349
11940,0.5322015
11941,0.53174951
11942,0.53129752
11943,0.53084553
11944,0.5303935399999999
11945,0.52994155
11946,0.52948956
11947,0.52903757
11948,0.52858558
11949,0.5281335899999999
11950,0.5276816
11951,0.52722961
11952,0.52677762
11953,0.52632563
11954,0.5258736399999999
11955,0.52542165
11956,0.52496966
11957,0.5245176699999999
11958,0.52406568
11959,0.52361369
11960,0.5231617
11961,0.52270971
11962,0.52225772
11963,0.52180573
11964,0.52135374
11965,0.5209017499999999
11966,0.52044976
11967,0.51999777
11968,0.51954578
11969,0.51909379
11970,0.5186417999999999
11971,0.51818981
11972,0.51773782
11973,0.51728583
11974,0.51683384
11975,0.5163818499999999
11976,0.51592986
11977,0.51547787
11978,0.5150258799999999
11979,0.51457389
11980,0.5141219
11981,0.51366991
11982,0.51321792
11983,0.51276593
11984,0.51231394
11985,0.51186195
11986,0.5114099599999999
11987,0.51095797
11988,0.51050598
11989,0.51005399
11990,0.509602
11991,0.5091500099999999
11992,0.50869802
11993,0.50824603
11994,0.50779404
11995,0.50734205
11996,0.5068900599999999
11997,0.50643807
11998,0.50598608
11999,0.5055340899999999
12000,0.5050821
12001,0.50463011
12002,0.50417812
12003,0.50372613
12004,0.50327414
12005,0.50282215
12006,0.50237016
12007,0.5019181699999999
12008,0.50146618
12009,0.50101419
12010,0.5005622
12011,0.50011021
12012,0.49965822
12013,0.49920623
12014,0.49875424
12015,0.49830224999999995
12016,0.49785026
12017,0.49739827
12018,0.49694627999999996
12019,0.49649429
12020,0.4960423
12021,0.49559031
12022,0.49513831999999997
12023,0.49468632999999995
12024,0.49423434
12025,0.49378235
12026,0.49333035999999997
12027,0.49287837
12028,0.49242638
12029,0.49197439
12030,0.49152239999999997
12031,0.49107040999999996
12032,0.49061842
12033,0.49016643
12034,0.48971444
12035,0.48926245
12036,0.48881045999999995
12037,0.48835847
12038,0.48790648
12039,0.48745448999999996
