/BIDMC32_dim_PLETH.csv,0.07,0.99,303.8508439545298,404,103
/BIDMC32_dim_PLETH.csv,0.06,0.99,283.1714285714286,397,103
/BIDMC32_dim_PLETH.csv,0.05,0.99,254.12820512820514,404,103
/BIDMC32_dim_PLETH.csv,0.04,0.99,222.80348572871938,385,103
/BIDMC32_dim_PLETH.csv,0.03,0.99,192.29976019184653,388,103
/BIDMC32_dim_PLETH.csv,0.02,0.99,159.59453591460104,394,103
/BIDMC32_dim_PLETH.csv,0.01,0.99,116.20063232775655,383,103
/BIDMC32_dim_PLETH.csv,0.97,0.98,2085.293144208038,394,99
/BIDMC32_dim_PLETH.csv,0.96,0.98,2085.293144208038,396,99
/BIDMC32_dim_PLETH.csv,0.95,0.98,2085.293144208038,392,99
/BIDMC32_dim_PLETH.csv,0.94,0.98,2085.293144208038,380,99
/BIDMC32_dim_PLETH.csv,0.93,0.98,2085.293144208038,384,99
/BIDMC32_dim_PLETH.csv,0.92,0.98,2085.293144208038,385,99
/BIDMC32_dim_PLETH.csv,0.91,0.98,2085.293144208038,384,99
/BIDMC32_dim_PLETH.csv,0.9,0.98,2085.293144208038,380,99
/BIDMC32_dim_PLETH.csv,0.89,0.98,2085.293144208038,381,99
/BIDMC32_dim_PLETH.csv,0.88,0.98,2085.293144208038,382,99
/BIDMC32_dim_PLETH.csv,0.87,0.98,2085.293144208038,383,99
/BIDMC32_dim_PLETH.csv,0.86,0.98,2065.758782201405,381,99
/BIDMC32_dim_PLETH.csv,0.85,0.98,2065.758782201405,382,99
/BIDMC32_dim_PLETH.csv,0.84,0.98,2065.758782201405,383,99
/BIDMC32_dim_PLETH.csv,0.83,0.98,2046.587006960557,386,99
/BIDMC32_dim_PLETH.csv,0.82,0.98,2046.587006960557,383,99
/BIDMC32_dim_PLETH.csv,0.81,0.98,2046.587006960557,382,99
/BIDMC32_dim_PLETH.csv,0.8,0.98,1991.1489841986456,380,99
/BIDMC32_dim_PLETH.csv,0.79,0.98,1973.331096196868,386,99
/BIDMC32_dim_PLETH.csv,0.78,0.98,1921.7407407407406,384,99
/BIDMC32_dim_PLETH.csv,0.77,0.98,1905.1382289416847,381,99
/BIDMC32_dim_PLETH.csv,0.76,0.98,1857.0084210526315,385,99
/BIDMC32_dim_PLETH.csv,0.75,0.98,1811.2505133470227,384,99
/BIDMC32_dim_PLETH.csv,0.74,0.98,1781.9777777777779,386,99
/BIDMC32_dim_PLETH.csv,0.73,0.98,1753.6361829025846,386,99
